idx,textO,textC,textE,textA,textN,cOPN,cCON,cEXT,cAGR,cNEU
1484,"I've always been drawn to new experiences, though lately college hasn't exactly lived up to my expectations.  The thought of hanging out in a coffee shop, a completely different environment than my dorm room, actually appeals to me right now. I'm hoping the change of scenery will spark some new ideas and get my mind off things.  It's a small step, but I need something stimulating.","I'm incredibly competitive and usually quite driven, even if it doesn't always seem that way at the moment.  Overcoming mononucleosis a few years ago required immense discipline and focus – I stuck to a strict routine, prioritizing rest and recovery, to get better. That experience taught me the value of self-care and perseverance even in the face of significant setbacks. However,  my current situation with my roommate is distracting, and I'm finding it hard to concentrate.","The social experience of making new friends last week was initially energizing.  Sharing experiences and laughter felt exhilarating.  However, their sudden shift and apparent exclusion have left me feeling drained and confused. This experience has highlighted my need for genuine connection and loyalty in friendships, and it's made me more cautious about trusting too quickly.","My conflict with my roommate stems from our vastly different personalities and approaches to life.  While I try to be understanding of her low self-esteem, I find her dependence and lack of ambition frustrating. I've attempted to communicate my needs, but I haven't found a way to truly resolve this conflict because I'm prioritizing my need to maintain my independence and avoid becoming like her.","I'm prone to worrying, as evidenced by this essay!  The initial response to my friends excluding me was tears, and that feeling of being let down. To manage this, I'm turning to familiar comforts – family, especially my grandmother – to help me regain my emotional equilibrium. This also means avoiding situations like having to be stuck with my roommate, and finding quiet time alone to process my thoughts.",y,y,y,n,y
1485,"I've always been drawn to new experiences, even if they scare me a little.  This summer, I impulsively signed up for a philosophy discussion group, something completely outside my comfort zone.  I was motivated by a desire to challenge myself intellectually and maybe meet new people.  Although it was initially nerve-wracking,  I ended up enjoying the discussions and even developing a crush on someone in the group.","I struggle with procrastination; my essay demonstrates that. I often start projects at the last minute, which creates unnecessary stress. I don't always have a solid plan to manage my time and resources. While I have grand plans for my wedding, the reality is that I'm not always good at breaking large goals down into manageable steps.","Social situations are usually draining for me. Although I crave connection and long for a romantic partner, large gatherings or even extended conversations leave me feeling exhausted. The thought of attending the OU game without a date fills me with anxiety. I much prefer the comfort of my home and close relationships.","Disagreements are difficult for me. I tend to prioritize maintaining relationships even if it means compromising my own needs. My on-again-off-again relationship with Ryan exemplifies this.  I prioritize the emotional connection over having healthy boundaries, which often results in conflict and unhappiness for both of us.","I experience anxiety frequently, especially when I am uncertain about the future, like my romantic life.  When stressed, I tend to overthink and dwell on my problems, often focusing on worst-case scenarios.  I may start avoiding the situation, which is what I do when feeling overwhelmed by the idea of standing in line for football tickets.  I'll use avoidance mechanisms like procrastination and wishful thinking (""If only Ryan loved me..."") to cope.",y,n,n,n,y
1486,"Last semester, I impulsively signed up for a pottery class.  I was motivated by a desire to break free from my routine and try something completely outside my comfort zone. While I was initially terrified of failing, the experience was ultimately very rewarding; it was fun, and I ended up surprisingly enjoying the creative process.","I set a goal of achieving a high GPA this year. I created a detailed study schedule, prioritizing tasks and allocating specific time slots for each subject. To stay on track, I used productivity apps and reward systems. While balancing coursework and social life proved challenging at times, the sense of accomplishment from achieving my goal was incredibly rewarding, outweighing any difficulties I faced.","A recent class trip felt energizing and social connections definitely helped lessen my anxiety about school. The shared experience, combined with the lively interactions among my classmates, created a positive and supportive atmosphere. It reinforced my understanding that while I enjoy some solitude, supportive social interactions are important for my well-being and help combat my anxieties.","I had a disagreement with a classmate over a group project. Instead of confrontation, I prioritized finding a compromise that satisfied both of our needs.  Open communication and a willingness to understand their perspective were key to resolving the conflict constructively.  I believe a collaborative approach is usually the most effective, even when opinions differ.","My initial response to stress is often anxiety, as seen in the essay.  I've learned that acknowledging the anxiety as a normal response helps. Then, I try to manage it through deep breathing exercises and focusing on tasks I can control. While I haven't completely conquered my anxieties, I am actively developing coping strategies and actively working to improve my mindset.",y,y,n,y,y
1487,"I recall the time I waded through the flooded Australian river.  It was completely outside my usual experience, prompted by necessity but also a strange curiosity. Despite the unsettling sight of dead fish, the unusual circumstances and the vibrant, almost surreal imagery of the event left me with a sense of wonder and fascination rather than revulsion.  It was a vivid, memorable experience that broadened my understanding of nature's power and my own capacity for unexpected resilience.","College is definitely a goal requiring sustained effort.  I've found that breaking down large tasks into smaller, manageable steps is crucial.  I manage my time with a planner but admit I struggle to stay perfectly on track. The pressure of college, the feeling that any misstep could derail my future, is a constant source of anxiety, yet I recognize the importance of pushing forward and the feeling of accomplishment when I do.","Most social experiences drain me.  Large gatherings, or even smaller ones that demand a lot of superficial small talk, leave me feeling depleted.  Meaningful interactions with a few close friends, however, where the focus is on genuine connection rather than performance, are quite enjoyable.  This has helped me realize I prioritize quality over quantity in relationships and prefer deep bonds over superficial interactions.","Disagreements are difficult. My approach often involves avoiding direct confrontation. I'll prioritize understanding the other person's perspective first, but often end up avoiding conflict by accepting things that I might not agree with. My need for harmony sometimes overrides my ability to voice my own objections forcefully.","The thought of college and all that entails is constantly stressful. My initial response to this anxiety is to retreat, to avoid thinking about it. When I'm forced to confront it, I'll either dive deeply into distraction or just shut down. While I recognize the need to manage these feelings constructively, it's a struggle, and I often find myself overwhelmed by fear and worry about the future and the possibility of failure.",y,y,n,n,y
1488,"I once decided to take up astrology as a hobby, something completely outside my usual interests.  I was motivated by a curiosity about personality types and how they interact, and a desire to find a new way to understand people. While I can't say it's scientifically sound, the experience has given me a richer vocabulary to describe and analyze human behavior and interactions, which I find quite fulfilling.","I often struggle with sustained effort on long-term goals.  Time management isn't really my strong suit, and I frequently find myself sidetracked. While I might initially plan meticulously, sticking to those plans requires a constant inner struggle and often falls short. My biggest challenge is maintaining consistency; the rewarding part is that occasional moment of triumph when I accomplish a goal despite my self-sabotaging tendencies.","A memorable social experience was a late-night conversation with friends by a pool, discussing our less conventional sexual preferences. This interaction was deeply energizing; the openness and intimacy felt exhilarating.  It reinforced my preference for authentic, uninhibited social encounters with like-minded individuals, where I feel comfortable expressing myself fully. I thrive in environments where I can share my perspectives and experiences freely.","I've had many situations where I've disagreed with someone, often intensely. While I value expressing my viewpoint fully and passionately, compromise is usually not a priority. If I feel strongly about something, I'm likely to vigorously defend my position, even if it means causing conflict. My priority is to be understood and validated, not necessarily to reach a consensus.","I experience stress and anxiety frequently, often manifesting as a racing mind or intense self-doubt. My initial response tends to be self-criticism, a kind of inner battle about my shortcomings and failings.  To manage this, I often engage in activities that distract my mind, such as writing (as evidenced by this essay), or dive into hobbies that let me lose myself in a world outside of my anxieties.  While not always immediately effective, these coping mechanisms offer temporary relief and help me navigate the stress in my life.",y,n,y,n,y
1489,"I haven't really sought out radically new experiences.  My focus has been on maximizing my time and resources to achieve my academic and professional goals.  While I'm not against trying new things, my priorities are currently elsewhere. I'd rather focus on what I know will help me succeed.","My goal of maintaining high academic performance while working two jobs requires meticulous planning.  I utilize calendars, to-do lists, and prioritize tasks based on deadlines and importance.  Challenges arise with time constraints, but I'm disciplined enough to manage them. The reward of academic success fuels my commitment.  The challenging part is finding sufficient time for everything.","Large social gatherings, like being in a crowded computer lab, drain my energy.  I prefer smaller, more focused interactions.  The essay shows that this is the case, as I prefer smaller interactions with my manager and not large group settings.  I find fulfillment in meaningful connections with a few close individuals rather than extensive socializing.","Disagreements can be difficult. When I disagree, I try to present my viewpoint calmly and respectfully, prioritizing clarity and understanding over winning the argument. My priorities are getting my point across and ensuring the other person understands my perspective. I do not prioritize conflict resolution above honesty.","Stress and anxiety manifest as feelings of overwhelm.  My initial response might be avoidance, but I actively seek coping mechanisms, such as writing to clarify my thoughts.  I focus on breaking down tasks to manage them and maintain a sense of control, while also knowing that some stress is acceptable.",n,y,n,n,y
1490,"I guess trying to write this essay itself was pretty new. I normally don't spend this much time reflecting on my thoughts, mostly just letting them bounce around. I was motivated by the assignment, though I'm not sure how much I actually enjoy this deep dive into my brain. Afterwards? I'm kinda tired, but maybe a little more self-aware?","Getting an A in biology is a big goal of mine, and it’s been a struggle. I try to attend class, but sometimes other things…like my social life…get in the way.  I'm not the best at time management, let's be honest.  I need to buckle down and study more effectively, which is definitely challenging.  The reward will be that A though.","The dates every weekend are…draining. It’s fun to meet people, but the pressure to perform and the endless cycle feels exhausting. I think I value genuine connection over constant socializing.  Maybe I need to chill out on the dating scene a bit to recharge.","I haven’t really addressed my conflict with my roommate, but I suppose that needs to change. Ignoring it is something I do often, and that doesn't feel right, but dealing with confrontation makes me stressed. I value peace and quiet.","Writing this essay is stressing me out!  It made me confront a lot of anxieties, like my upcoming exams and the pressure of college life in general. My initial response is often avoidance, but I'm trying to take it in strides to deal with things one step at a time.",y,y,y,y,n
1491,"I'm not exactly someone who seeks out wildly new experiences.  My essay shows I'm more comfortable with the familiar. While I came to this large university, it wasn't driven by a desire for novelty, but rather a desire for a challenge – a specific type of challenge I anticipated, not the social upheaval I'm actually facing.  The experience so far has been overwhelming, making me realize how much I valued the comfort and predictability of home.","I'm highly organized and disciplined.  Managing the transition to college involved creating a structured schedule to balance classes and maintaining contact with my home friends.  I'm prioritizing my studies now to keep myself busy and make time go faster. This structure is a coping mechanism helping me adapt to this new environment. I’m finding it rewarding to navigate these challenges strategically, although it's certainly taxing.","The massive class size initially drained me.  The sheer anonymity and lack of pre-established connections left me feeling isolated compared to my tight-knit home environment.  The comfort of my one friend from home is crucial for now.  I'm realizing my social needs revolve around deeper connections rather than large, superficial interactions. My energy levels are better when I am with people I already know.","I haven’t really had to confront major disagreements yet, but the essay highlights an unspoken conflict – adjusting to being viewed as “a nobody” in contrast to my established status at home.  My priority is to adapt and build new relationships, but I am uncomfortable with the effort it requires.  I’m not someone who readily confronts conflict, preferring to adapt and adjust.","The move to Austin has been intensely stressful. The initial reaction was a sense of overwhelm, loneliness, and a longing for home.  My coping mechanisms are reaching out to my friend from home and focusing on schoolwork to keep myself occupied and build a new routine.  I don't typically dwell on negative emotions, instead focusing on constructive actions to manage them.",n,y,y,n,n
1492,"I recently decided to take a pottery class, something completely outside my usual activities.  I was motivated by a desire to explore my creativity and learn a new skill.  It was surprisingly enjoyable; I found a meditative quality in the process, and I was pleased with the simple bowl I managed to create.","My goal was to maintain a high GPA while also pursuing extracurricular activities.  I used a planner to schedule my time effectively, prioritizing my studies but still making room for socializing and relaxation.  Staying committed was challenging during stressful periods, but breaking down large tasks into smaller, manageable chunks helped me maintain momentum. The reward was feeling accomplished academically and personally.","A memorable social experience was attending a concert with close friends.  The shared energy and excitement of the music created a highly fulfilling interaction. This reinforced my preference for social experiences involving shared passions with people I deeply connect with.  Conversely, attending large, impersonal events can leave me feeling drained.","I once disagreed with a friend about the best way to approach a shared project. Instead of directly confronting them, I tried to understand their perspective first by listening empathetically.  I prioritized maintaining our friendship while finding a compromise that incorporated aspects of both our ideas.  While compromise wasn't perfect for either of us, this was the most agreeable solution.","Feeling stressed about an upcoming exam, I initially responded by panicking and procrastinating.  To manage my anxiety, I forced myself to study using short, focused sessions with breaks in between.  This, combined with meditation exercises, helped calm my nerves and allowed me to approach the exam with increased confidence.",y,y,y,n,n
1493,"I'm not sure I'd call it ""completely new,"" but going to college and moving away from home was a big shift.  It wasn't something I actively sought out, but rather a natural progression.  While initially disorienting and making me miss my family, the experience has given me a new perspective and increased my independence, as I've had to handle everything myself, including finances and laundry.  It's fostered a sense of accomplishment, though I do sometimes miss the comforts of home.","Saving money for college was a major goal requiring consistent effort. I worked throughout the summer and carefully budgeted my expenses, ensuring I covered my education costs without relying on my parents. While it meant sacrificing some personal spending, the sense of accomplishment from achieving financial independence and easing the burden on my family was incredibly rewarding.  It taught me discipline and the importance of planning for the future. I would say the biggest challenge was resisting impulse buys.","Most social experiences leave me feeling drained rather than energized. Being in college and surrounded by many people I don't know well is exhausting.  For example, going to a sorority house felt performative and superficial, even though, on the surface, it is similar to my dorm experience. My quiet moments and time spent with a few close friends are far more fulfilling than large social gatherings.  This has reinforced my preference for smaller, more intimate interactions.","My boyfriend's close friendship with another girl caused a conflict.  My initial reaction was jealousy, fueled by a past betrayal. However, I tried to communicate my feelings openly and honestly, prioritizing understanding his perspective over immediately resolving the conflict.  While my insecurity made the process difficult, I tried to manage my jealousy by examining my own insecurities.","The transition to college life has brought significant stress and anxiety. My initial response was a sense of disorientation and homesickness. To cope, I lean on my close friends for support and listen to music that resonates with my emotions. Although I still sometimes dwell on my worries (like my boyfriend and his new friend), I strive to approach challenges constructively, focusing on my personal growth and independence.",n,y,n,n,y
1494,"I haven't exactly sought out many new experiences. My mind tends to overthink and analyze everything, making it difficult to just jump into something unknown. The idea of trying something new is usually overshadowed by my anxieties and worries about how it might go.  Even reading a book about psychology, despite my interest, became overwhelming and stressful.","I struggle with setting and achieving long-term goals.  My tendency to overthink and get bogged down in details often hinders my progress. I rarely follow through with plans that require sustained effort, often losing momentum due to anxiety and self-doubt. The experience of starting college, for instance, is filled with worry rather than achievement.","Social interactions generally leave me feeling drained rather than energized.  I tend to overanalyze every interaction, worrying about what people think of me and whether I said or did the right thing. This constant self-monitoring and preoccupation makes social gatherings exhausting, even if I enjoy the company.  I value close, one-on-one interactions more than large gatherings, where there's added pressure and more to overthink.","Disagreements are difficult for me. I tend to internalize conflict and overthink what caused the disagreement, often blaming myself. While I try to resolve conflicts, it involves excessive analysis and worry which often makes the situation worse. My focus is less on external resolution and more on understanding my own perceived failures in the situation.","Stress and anxiety are frequent companions.  I tend to ruminate on problems and worry excessively about even minor things. My initial response to stress is often overwhelming fear and self-blame.  While I try to cope, the process itself is heavily influenced by my already intense worry.  The attempt to manage my emotions often leads to further stress and overthinking.",y,n,n,n,y
1495,"I’m not one for drastically new experiences.  The essay reflects my preference for familiar routines and a longing for simpler times, like the 80s and 90s. While I don't actively seek out the unfamiliar, I'm not resistant to change if it's gradual and feels comfortable. College is a big shift, but I'm adapting to it slowly.","My goal to catch up on reading and assignments demonstrates my conscientious nature.  I'm focused on staying organized and meeting deadlines, as shown by my concern about my classes and workload.  The challenge lies in balancing all my responsibilities, and rewarding is the feeling of accomplishment when tasks are completed.","The essay reveals my introverted tendencies.  Large, boisterous social gatherings drain my energy; I prefer smaller, more intimate gatherings where meaningful conversations are possible.  The description of my desire to just “hang out and talk” with close friends highlights this preference for quality over quantity in social interactions.","I value harmony,  as evidenced by my concern about the greasy rug.  When conflict arises, my priority is to resolve it peacefully, as seen in my description of cleaning up the mess my roommate made.  I appear to be someone who prioritizes maintaining a positive relationship rather than engaging in prolonged conflict.","The essay shows my tendency to experience stress and anxiety.  The constant mention of time passing and the desire to be home suggest feelings of being overwhelmed. While I don't describe specific coping mechanisms, my focus on completing tasks and maintaining order points toward a desire for control and predictability, which I employ to manage my stress.",n,y,n,y,n
1496,"I'm not naturally drawn to radically new experiences. My move to Austin and attending UT was a huge step outside my comfort zone, but it wasn't driven by a thirst for novelty.  Instead, it was fueled by a long-held desire for a big-city life and a yearning for independence.  While it was initially daunting, the positive outcome has surprised me and made me more open to future changes.","Leaving home and starting college required significant planning and self-discipline.  I researched UT extensively beforehand, organized my belongings for the move, and actively participated in rush to structure my time and build a social support system.  Managing the emotional challenges of leaving my family was the most difficult part, yet the successful navigation of that transition has been very rewarding.","The rush process itself was a memorable social experience, though it wasn't necessarily invigorating. While meeting new people was exciting, it also demanded significant emotional energy. It's clear that I need a balance: I'm not drawn to excessively large social gatherings, but finding a few close friends is important for my well-being.","My roommate and I didn't initially click, but I'm focused on finding common ground and helping her adapt to college life.  Even though her homesickness sometimes affects me, I prioritize supporting her through her adjustment period.  I believe in being understanding and patient, even when it means being less comfortable.","Leaving home was incredibly stressful and anxiety-inducing. My initial reaction was fear and apprehension, but I channeled my emotions into proactive steps like planning my move carefully and joining rush to establish a social network.  Focusing on achieving my goal of adjusting to life in a new city helped ease the stress.",n,y,n,y,y
1497,"I haven't really had the opportunity to try anything drastically new since starting college. My life feels very structured and focused on academics right now, which leaves little room for spontaneity.  I think I would enjoy exploring new interests, but my current focus is on succeeding in my classes and managing my stress levels.  My comfortable room at Castillian, while luxurious, reflects my preference for familiarity rather than venturing into the unknown.","I'm extremely focused on my academic performance. My goal is to excel in all my classes, and I approach this with meticulous preparation. I manage my time by creating detailed schedules and consistently attending all classes and discussion sessions. While I find this structure rewarding in terms of knowledge acquisition, the immense pressure I put on myself is incredibly draining.  My perfectionism means even minor errors cause me significant distress, as evidenced by my reaction to the recent homework assignment.","Social interactions typically leave me feeling drained, rather than energized.  I prefer solitary activities and find large gatherings overwhelming. The pressure to constantly engage socially and maintain a ""happy"" facade adds to my stress. My current college environment, while providing a private room, doesn’t give me many opportunities for the kind of low-key, one-on-one interactions I would find more comfortable.","I generally try to be agreeable and avoid confrontation, but internal conflicts create anxiety that doesn't allow for much constructive conflict resolution.  My perfectionistic nature means I might keep my disagreements to myself instead of expressing them openly.  This internal struggle increases my stress, rather than leading to a healthy exchange of perspectives. I value maintaining relationships, but my intense personal struggle impacts my ability to approach conflict directly.","I'm incredibly prone to stress and anxiety.  The pressure of college, coupled with my family's expectations and my own high standards, easily overwhelms me. My initial response to stress is often self-criticism and emotional distress, as shown by my tearful reaction to a minor academic setback. I try to manage my emotions through studying and focusing on my academics, but this approach often exacerbates my anxiety rather than alleviating it.",n,y,n,y,y
1498,"I'm always up for trying new things.  Coming to college in Austin was a huge leap from my hometown of Conroe—a completely different environment and lifestyle.  The initial motivation was the desire for a new experience and a fresh start, and despite the overwhelming busyness, I've mostly enjoyed the whirlwind.  There's a constant sense of adventure and discovery.","Balancing classes, extracurriculars (like pledging!), social life, and errands requires serious time management. I try to create a daily schedule, but honestly, things rarely go exactly as planned.  I'm quite organized when it comes to essential tasks – like getting my clothes to the laundromat– but sometimes spontaneity wins.  The challenge is keeping everything from falling apart amidst the chaos, but the reward is the sheer energy of experiencing so much at once.","The mixer with my pledge sisters and Sigma Chi brothers was definitely an energizing social experience.  Being around so many people, even with the police showing up twice, was exhilarating.  I thrive on that kind of social interaction. The energy of a group and the excitement of new friendships makes me feel alive and it’s a great way to relieve some stress, even though I was late because of my own doing.","Disagreements happen, especially when living such a busy life.  I tend to prioritize understanding the other person's perspective, even if I don't completely agree.  Usually, I try to find common ground; smooth things over and move on, as life is too short for petty arguments.   Focusing on maintaining positive relationships is important to me.","The crazy busy schedule and unexpected delays (like that unnecessary car inspection trip!) can be incredibly stressful. Initially, my reaction is a bit of a frantic scramble to get everything done,  But I try to take deep breaths, break things down into smaller tasks, and remind myself it will all work out.  Even if some things fall through the cracks, I try to remain positive and keep moving forward.",y,y,y,y,y
1499,"I wouldn't say I'm particularly drawn to trying radically new things.  My comfort zone is fairly well-defined. However, taking this college-level psychology course, despite having taken it in high school, is a step outside of what I'd normally do. My motivation stems from a desire to better understand my family's struggles with mental health and my own anxieties about my own perceived shortcomings. While I'm nervous about the workload, I hope that learning more will bring some clarity and relief.","I set incredibly high goals for myself, often far exceeding what is realistic.  My time management is… inconsistent. I tend to cram or procrastinate, fueled by bursts of intense effort punctuated by periods of inactivity. I struggle to balance my many commitments and, consequently,  often feel overwhelmed. I value achievement highly, but the pressure is sometimes crippling.  While I try to utilize some organizational tools (like calendars), I often fall short and end up feeling inadequate.","Social situations are both exhilarating and exhausting.  I enjoy spending time with close friends and family—those interactions are energizing and fulfilling. However, large social gatherings or interactions with people I don't know well can leave me feeling drained and overwhelmed. My need for social interaction is dependent on the context and the people involved, making it something I am still figuring out. I value close relationships above all.","I tend to avoid direct confrontation.  In disagreements, I prioritize maintaining harmony, often to my own detriment.  I'll try to find common ground or sidestep the issue rather than engage in a heated debate. I value peaceful relationships, and my preference is to let things go rather than escalate a conflict. This approach, however, sometimes results in unresolved issues, so I am working on becoming more assertive and communicating my needs more directly.","Stress and anxiety are frequent companions.  I tend to internalize my feelings, often ruminating on my shortcomings. My initial response to stress is often avoidance, but I'm trying to develop healthier coping mechanisms, such as opening up to trusted friends and family and exploring more effective stress reduction techniques, like working out or spending time in nature.  I hope this course will equip me with useful techniques for better managing my anxieties.",n,n,y,y,y
1500,"I'm not someone who actively seeks out radically new experiences, but I do find myself occasionally drawn to things outside my comfort zone.  For example,  living with a group of people I barely know next year feels pretty daunting.  It's less about a thrilling adventure and more about adapting to a new situation, mostly because I’m somewhat pressured by the system that expects us to have it all planned out so far in advance. Ultimately, I suppose I'm motivated by the need to adjust to this new phase of life.","Balancing schoolwork, social life, and worrying about a friend is a constant juggling act. I find myself setting goals and sometimes I'm good at time management — I am trying to stay on top of my chemistry reading, for example. But I'm also prone to procrastination, especially when stressed.  The challenge is finding a balance and not letting the pressure of impending deadlines consume me. I reward myself with rest when I manage to stay on track, although sometimes I feel overwhelmed and that’s difficult to overcome.","Energetic social gatherings definitely energize me. I enjoy being with my friends at the university, but also, the pressure to make plans far in advance leaves me feeling drained.  What is more fulfilling is spending a quiet evening relaxing after a long day and having time for myself.  There is a value to connecting with people I am close to, and I can feel more fulfilled by deeper connections instead of being forced into planning social events a month ahead of time.","Disagreements are definitely something I try to avoid. I value harmony, and I'd rather find a compromise than engage in heated arguments. I will sometimes try to make everyone happy, even if it means compromising my needs. It is difficult for me to resolve conflict, and I would much rather maintain a peaceful relationship.   In disagreements, my priority is maintaining the relationship, even if that means suppressing my own opinions.","Stress and anxiety are definitely part of my life.  When I get overwhelmed, I tend to let things build up until I reach a point of exhaustion and feel utterly drained.   My way of coping is to withdraw, which unfortunately makes it difficult to catch up on what needs to be done. I want to address these feelings more constructively, but sometimes it feels like the only way to overcome it is by going to sleep.",y,y,y,n,n
1501,"I haven't really tried anything drastically new lately.  My focus has been on navigating college life and making sure I do well enough to not disappoint my parents.  I suppose starting college itself was new, but it's mostly been about adjusting to the environment and expectations rather than pursuing unusual activities.","Balancing my schoolwork and social life has been a challenge.  I haven't had the best track record with time management (like, seriously, waiting until the night before exams to study? That's not ideal!), but I’m hoping college will help me improve that.  My priority is to get good grades, which is a pretty consistent goal, but sticking to a schedule hasn't been my strongest suit.","Most of my fun happens off campus, at parties and events. While I enjoy those social interactions, they don't exactly energize me. I tend to feel more comfortable and relaxed on my own.  Large social gatherings can be draining because of the pressure to always be ""on."" The unexpected kindness of the people at college is a pleasant surprise though!","I try to avoid conflict, but when disagreements happen I generally just listen to what the other person has to say.  I prioritize understanding their perspective rather than necessarily pushing my own viewpoint.  High school was full of conflict, and I'm trying to leave all of that behind.","I'm pretty nervous about college, grades, and the financial burden on my family.  My initial reaction to stress is anxiety, but I’m trying to manage it by focusing on what I can control (studying, attending class) and not dwelling on the things I can’t. The advice from my high school friend to not stress out, even if I don't always follow it, gives me a sort of framework for managing my feelings.",n,n,n,n,y
1502,I'm not really one for trying new things.  I prefer the familiar and comfortable.  The thought of stepping outside my routine makes me anxious. I stick to what I know.,"I struggle with long-term goals.  My essay shows I am overwhelmed with my current schoolwork and assignments.  I don't have effective time management strategies, and I often get sidetracked by other things. The pressure of everything is challenging and it’s not rewarding at all.",Social interactions are often draining. I mentioned the lack of connection with my friends and feeling overwhelmed by sorority/fraternity events in my essay. I prefer quiet time to recharge.  Being around large groups of people is exhausting and makes me want to be alone.,"I generally try to avoid conflict.  I haven't really had any significant disagreements described in my essay, instead showing my focus on managing my own stress and workload.  My priority is getting my tasks done so I can relax, rather than confronting others.","I'm extremely stressed by school. As evidenced by my essay, this stress manifests in feelings of overwhelm and anxiety. I described my overwhelming feeling of needing to get everything done, which contributes to sleep deprivation. The essay also describes my physical and emotional exhaustion that I am currently feeling.",n,n,n,y,y
1503,"I wouldn't say I'm particularly drawn to radically new experiences.  While I enjoy learning, I tend to prefer delving deeper into subjects that already interest me, like biology, psychology, and even chemistry—finding connections between them is more stimulating than trying something completely outside my comfort zone.  The most ""new"" thing lately was joining a freshman interest group, and that was mostly driven by a desire to meet people, not a yearning for novelty.","Staying on top of my coursework requires consistent effort.  I manage my time by creating a schedule, prioritizing assignments like my chemistry homework and psychology reading, and utilizing organizational tools like hanging folders to keep everything neat and easily accessible.  Even when unexpected challenges arise, such as needing to reschedule work, I adapt and re-prioritize. It's rewarding to see progress, but I get a little stressed when things aren't exactly on schedule.","Meeting people from my freshman interest group today was an energizing social experience.  I feel energized when interacting with people in a relaxed setting, where conversations flow naturally and there's not too much pressure to perform or impress.  Conversely, social interactions that feel superficial or demand too much energy quickly leave me drained. I find that having a structured social life within my interest group is the perfect amount of social interaction for me.","I tend to approach disagreements with a focus on understanding the other person's perspective first, aiming for resolution and mutual respect rather than confrontation.  I prioritize maintaining positive relationships, so finding common ground and compromise are more important to me than ""winning"" an argument.  I haven’t had any major conflicts lately but I value being able to communicate and find solutions that work for everyone.","Waking up late this morning and rushing to class caused me a surge of stress and anxiety. My initial response was a bit of a panic, but I quickly shifted gears, prioritizing getting to class on time and then readjusting my schedule to compensate for the missed time. I am not inherently prone to excessive worrying but when I feel overwhelmed or rushed my reaction is to jump into action mode to rectify the situation as quickly as possible.",n,y,y,y,n
1504,"Trying something new isn't really my style. I tend to stick to what's familiar and comfortable.  However, I did once impulsively sign up for a German class, mostly to meet people. While I found some aspects challenging, the experience of speaking in front of others was especially nerve-wracking, highlighting my discomfort with attention. Ultimately, it didn't significantly change my approach to life, but it did reinforce my preference for familiar routines.","I struggle with long-term goals.  I set out to get a degree, but I'm already thinking about switching majors to something easier. Time management isn't my strong suit; I tend to procrastinate and focus on immediate gratification.  My approach is more reactive than proactive, adapting to whatever seems easiest at the moment, rather than sticking to a detailed plan. The challenges are many, but the reward of less stress is alluring.","Social interactions often leave me drained.  I find large groups overwhelming and prefer smaller, more intimate gatherings or solitude.  The thought of sparking a conversation with someone in class, even for help, feels daunting. This reflects my introverted nature and reinforces my need for quiet time to recharge after social encounters.  Forced social situations create anxiety for me.","I'm not always easy to get along with. When disagreements arise, I tend to avoid direct confrontation. My priorities are to minimize conflict and preserve my own peace of mind, even if that means compromising on certain issues. I'm more inclined to withdraw from potentially contentious situations rather than engage in heated debate.","Stress and anxiety are frequent companions.  The thought of someone reading this essay, for instance, produces anxiety. My initial reaction to stress is often avoidance or self-evaluation, and I analyze things more than I should. My strategies for managing these feelings are still developing; I'm trying to become more accustomed to attention, but progress is slow.",y,n,n,n,y
1505,"I'm not exactly an adventurer.  While I appreciate art, my art class today felt more like a tedious obligation than an exploration of my creativity. The only truly new thing I’ve attempted lately is navigating the increasingly insane traffic in my city, which I'd rather not repeat.  It left me feeling stressed and irritated, not inspired.","I'm not the most organized person. I often feel overwhelmed by my to-do list, which includes things like visiting friends and doing laundry, not to mention homework and my engagement preparations.  I frequently struggle to balance my responsibilities, often neglecting one to focus on another. I’m more reactive than proactive in my approach to goals. It's a constant struggle, and it's rarely rewarding.","Most social interactions drain me.  The daily commute is a prime example of a negatively charged social experience, filled with frustrating encounters with other drivers. Even seeing my boyfriend, while pleasant, requires effort and a break from my busy schedule. I prefer intimate, one-on-one interactions with people I’m close to, and even then, it can be taxing.","Disagreements are difficult for me.  I get frustrated with my boyfriend’s hygiene habits and my sister’s tendency to encroach on my friendships. I tend to internalize my feelings rather than engage in direct confrontation.  While I value my relationships, expressing my dissatisfaction often feels like a thankless task; it’s easier to avoid conflict and express passive aggression.","Stress and anxiety are frequent companions.  The long commute, the overflowing to-do list, and even small inconveniences like sand in my shoe set me off. I react with irritation and frustration. While I try to manage things by taking breaks and hugging my boyfriend, the anxiety often persists, leaving me feeling overwhelmed and resentful.",y,n,n,y,n
