idx,textO,textC,textE,textA,textN,cOPN,cCON,cEXT,cAGR,cNEU
1707,"I'm always trying new things, even if it's just listening to a new band like Linkin Park. I was motivated by the simple desire for something new and exciting; I like exploring different musical styles. Afterward, I felt invigorated and happy to have expanded my musical horizons; discovering new music helps me feel more creative and alive.","Getting my car fixed was a goal that required sustained effort.  I managed it by getting it into the shop quickly, which shows a degree of planning and follow-through. While I didn't explicitly detail strategies,  the fact that I'm concerned about getting it back quickly demonstrates my dedication to achieving that specific goal. The challenging part was the inconvenience of not having my car, but the rewarding part was knowing I had taken effective action.","My girlfriend joining a sorority is a mixed bag. While I'm glad it gives me some space which I need, the ongoing arguments about that space suggest some tension in our relationship. It points to my need for alone time and my tendency to handle social situations with some internal conflict. This reinforces my preference for solitary time over constant socialization.","Disagreements with my girlfriend about needing space are a frequent occurrence. I handle them by acknowledging the issue without directly addressing it, which suggests a willingness to avoid direct conflict or confrontation. My priority is keeping peace while acknowledging my own needs. It’s an ongoing process, and while I love her, I have a hard time expressing my need for solitude directly.","My car trouble really stressed me out. My initial reaction was a mix of frustration and worry. My approach was proactive: I got it to the shop quickly.  This suggests that while I may experience stress, I tend to address the source of the stress directly in a practical way rather than letting anxiety consume me entirely.",y,y,n,y,n
1708,"Trying something new isn't really my style. I tend to stick to what I know and what's comfortable, and I get overwhelmed easily when faced with unfamiliar situations.  The thought of completely changing my routine or environment fills me with anxiety.  I'm happiest with my familiar friends and surroundings, and I prefer things to be predictable.","I’m definitely a planner.  To stay on track with my goals – like getting good grades – I make lists, set deadlines, and break down big tasks into smaller, more manageable chunks.  Sometimes, life gets in the way, and I feel overwhelmed. I might procrastinate but generally, I pull through by reminding myself of my long-term goals and rewarding myself for completing tasks. This semester is already feeling too long.","Social situations drain my energy.  Large gatherings or events with lots of unfamiliar people are my worst nightmare.  I prefer smaller, intimate settings with close friends – people I already know and feel comfortable with. Memorable social experiences are usually quiet evenings with loved ones. Large, crowded events leave me exhausted and anxious.","Disagreements are tough for me. I usually try to avoid conflict, aiming for compromise or finding common ground.  If that doesn’t work, I'll try to explain my perspective calmly and respectfully, prioritizing maintaining the relationship.  I struggle to assert myself when it involves conflict, especially with those I care about.","Stress and anxiety are common for me. When I feel overwhelmed, I tend to become withdrawn and irritable, sometimes overthinking and worrying excessively. To cope, I talk to my boyfriend and close friends, which helps ground me. Sometimes I rely on familiar routines and comforting activities to calm my nerves. I need to find a way to better manage my stress and anxiety; it feels overwhelming at times.",y,y,n,y,n
1709,"I'm not one for trying radically new things.  I prefer sticking to what I know and what's comfortable.  While I mentioned wanting to take a typing class and possibly major in Spanish, it's more about practical goals than exploring something truly unfamiliar.  New experiences aren't usually a driving force for me.","I'm pretty focused on my goals; getting an A in my chemistry review class is a big one.  I manage my time by making lists and scheduling study time.  I prioritize tasks, and I'll make sure I've got snacks on hand to keep going when I study.  The challenge is maintaining focus, particularly when I'm stressed or distracted—like when my sister is around.","Social situations can be draining for me. I enjoy time with Dave immensely, it energizes me, but even then, it’s a smaller group.  Larger gatherings leave me feeling overwhelmed. My preference is for smaller, close-knit interactions where I feel comfortable. I like to have my own space.","Disagreements are tricky for me.  I tend to avoid conflict; I’d rather keep things smooth.  The essay shows I can be blunt and even rude when annoyed, but it’s more a reaction than a proactive approach to conflict. I prioritize avoiding confrontation, which isn’t always the healthiest approach, I know.","Stress and anxiety make me shaky. This is heightened by sensitivity to stimulants.  I handle it by focusing on my goals, like getting my chemistry done, and by using strategies like listening to music, and maybe treating myself to something nice, such as going swimming.  Sometimes I withdraw from situations when overwhelmed.",n,y,y,n,n
1710,"I don't really seek out new experiences.  While I appreciate emotional depth in music, as shown by my reaction to ""Amazing Grace,"" I'm generally more comfortable with familiar routines and activities. Trying something completely new doesn't really appeal to me; I prefer the comfort of the familiar.","I struggle with planning and time management.  My essay reflects my procrastination and overwhelmed feelings regarding my schoolwork; I’m constantly putting things off until the last minute.  While I *want* to achieve my goals, maintaining focus and consistent effort is a continuous challenge for me.","Social interactions are important to me, but they can be draining. I enjoy the company of close friends and family, as my longing to see my nephew illustrates, but large groups or superficial interactions tend to leave me feeling depleted.  I need ample alone time to recharge.","I value harmony and try to avoid conflict whenever possible.  Even with my roommate's disruptive behavior, I only mention wanting to clean my side of the room as an act of kindness rather than directly confronting her. I prioritize maintaining positive relationships, even if it means compromising my own preferences.","I tend to experience high levels of anxiety and stress.  My worries about school, my family situation, and my roommate all contribute to my overall feeling of being overwhelmed.  I don't have great coping mechanisms; instead of proactively addressing my stress, I often dwell on my worries, which are intensified by my homesickness.",n,n,y,y,y
1711,"I've always been drawn to new experiences, even if they scare me a little.  The offer of that job at the art museum felt like a huge leap—a chance to combine my love of art with a career. It was terrifying at first, but landing the job felt like an incredible validation of my efforts, a huge relief, and a thrilling step into the unknown.  Even the initial stress and chaos of the job search just made the success that much sweeter.","The job search itself was a massive test of my conscientiousness, or lack thereof! I procrastinated terribly, almost costing myself that amazing opportunity.  Managing my time and resources during the job hunt was a complete disaster; I was running around frantically, overwhelmed, and barely eating.  What I learned was that while effective planning and organization are essential, even with setbacks there's still hope for success. The eventual triumph felt incredibly rewarding.","The interview process was intensely draining.  I found the uncertainty and pressure exhausting. I prefer quieter, more intimate interactions. The chaos of the day and the uncertainty left me really stressed. On the other hand, my connection with my friend Byron, receiving his funny emails, helped me de-stress in a really comforting way.","My friend's family problems and my other friend's grief made me want to help, but I also felt overwhelmed by the emotional burden. While I cooked dinner for them, I also crave solitude. I need my own space to deal with my own feelings and I am weary of the drama that seems to follow. I want to be kind and supportive, but I also need to protect my own emotional well-being.","The week leading up to the interview and all of the problems I've mentioned really put me on edge.  I felt utterly overwhelmed by stress and anxiety.  My initial response was panic and frantic activity, but talking to my new boss calmed me, and eventually getting the job helped me resolve my worries.  I learned that despite my anxieties, I'm capable of handling pressure, and that seeking support from others, even just a kind email from a friend, can significantly help.",y,n,n,y,y
1712,"I’m not sure I’ve ever actively tried something completely new in a planned way.  I tend to stick with what I know and enjoy, like hanging out with my friends and going to concerts.  However, I guess coming here to write this essay is kind of new. It’s different from my usual routine, but I’m okay with it since I like talking to people.","I have a lot of things I want to do, like setting up my bank account online and buying my sister's book. But I also procrastinate a lot. I usually end up doing things last minute. I guess the concert tonight is important, and that's what I’m focused on. I don’t really have any strategies for keeping on track.","Going to the concert with my friends is something I'm really looking forward to. Being around people I like gives me energy and makes me happy. It’s the kind of social interaction I enjoy, which really helps me. I don't particularly enjoy large groups of people I don’t know.","I haven't had any significant disagreements lately, but when I do, I try to avoid conflict. My priority is to keep things peaceful and maintain my friendships, even if it means compromising my views a bit. I'm generally pretty easygoing, so conflicts aren't usually a big deal for me.","I sometimes feel overwhelmed with everything I need to do.  It makes me a bit stressed, but not intensely so; I try not to overthink it. I usually just keep busy and eventually everything gets done. The writing assignment, for example, is a bit overwhelming, but I'm just going to do my best, and if it's not perfect it's not a big deal to me.",n,n,n,y,n
1713,"I'm excited to be studying architecture at UT.  It's a completely new environment and a big change from my life before, but the potential to learn and create is incredibly motivating.  I'm eager to explore this field and see what I can make. I feel energized by the possibilities.","I haven't really set any long-term goals yet, aside from doing well in my classes. I'm not the most organized person; getting my computer fixed after a virus was a challenge, but I managed to get help from my mom and get it working again before it seriously impacted my coursework.","Spending time with my roommate has been a positive social experience.  It's nice to have someone considerate around. Although, getting to know people who weren't already friends with my roommate takes a little more effort and time for me.  I enjoyed working at the daycare, interacting with the kids was really fun.","My ex-boyfriend and I are friends now, which is a bit awkward, but we're working on getting past it. I think it’s better to have some measure of a friendly relationship with him than not.  I don't prioritize conflict avoidance, instead trying to find ways to navigate it peacefully.",The virus on my computer stressed me out – those ten minutes felt like an eternity! But my mom helped me solve it and I managed to remain calm under the pressure. I try to rely on friends and family for support when stressed.,y,n,y,n,n
1714,I haven't really sought out many new experiences.  Most things feel overwhelming.  The idea of trying something completely new stresses me out.  I'd rather stick with what I know. My usual routine is just trying to get through the day.,"I struggle with long-term goals.  I usually start things with good intentions, but keeping up with them is tough.  Procrastination is a huge problem for me, as my thoughts jump around from one thing to the next constantly. I rarely have a good system for managing my time and often miss deadlines.",Social interactions are draining.  Large groups or even extended conversations tire me out quickly. I prefer smaller gatherings or just spending time alone.  That’s why I wonder what everyone is doing; it makes me feel more comfortable not being around them.,"Disagreements are uncomfortable, I tend to avoid conflict. I would rather just go with the flow and not rock the boat, even if it means sacrificing my own opinions or needs. It's less stressful that way.","I get stressed and anxious easily.  My initial reaction is usually to worry and overthink. To cope, I often distract myself with something else, like watching TV or scrolling through my phone. I just wish I could go to sleep when I am feeling anxious.",n,n,n,n,y
1715,"I'm not exactly someone who jumps into new experiences.  My essay shows that I'm pretty focused on my goals and what I already know. Trying something completely new feels risky and outside my comfort zone, which is why I've mostly stuck to what's familiar. However, the act of writing this essay *is* a small step outside of my routine.","I'm not known for my organization, as the essay reflects my scattered thoughts.  Setting and achieving long-term goals isn't really my strong suit.  I have big aspirations, like a great job and family, but I haven't figured out the practical steps to reach those yet. Procrastination is a huge challenge; I tend to get distracted easily.","Social situations usually leave me feeling drained. My essay clearly demonstrates my introverted nature; I prefer smaller groups and close relationships rather than large gatherings.  The interactions I find ""fulfilling"" involve a deeper connection with a select few rather than fleeting interactions with many people.","Disagreements are difficult. I tend to avoid conflict and prioritize keeping the peace, even if it means sacrificing my own viewpoint. In the essay, you can see how I mention that the betrayed trust by my sister caused a rift, that I tend not to engage with conflict. This avoids the difficult conversations needed to work things out.","I worry a lot. My essay reveals anxieties about my future, past relationships, and proving myself to others. My initial response to stress is often to withdraw or overthink things.  However, I do recognize the need to manage my emotions, and the essay's ending suggests a desire to move forward and improve things.",n,n,n,n,y
1716,"I've always been drawn to exploring new musical experiences.  Listening to Dave Matthews Band, for instance, opened me up to a whole new sound and lyrical style. While I initially just enjoyed the music, the introspective nature of some songs like ""Crash Into Me"" led me to think more deeply about relationships and emotions.  It was an unexpectedly enriching experience.","Honestly, sticking to deadlines isn't my forte.  I'll often start an assignment at the last minute, propelled by a sudden burst of energy.  My time management is, shall we say, flexible.  The reward is a final product that captures my raw thoughts and feelings, though the process itself is chaotic.","Social interactions are a mixed bag for me.  Sometimes, being around a lot of people, particularly at a concert with good music and a lively crowd, really energizes me.  Other times, smaller, more intimate gatherings, like hanging out with close friends, are more fulfilling.  Overwhelming social situations leave me feeling drained and needing solitary time to recharge.","Disagreements are common for me. I tend to be blunt and direct, which often clashes with others.  My priority is usually to express my honest opinion, even if it creates conflict.  While resolving conflicts isn't always easy, I prefer to be upfront and authentic, even if it might be at the expense of maintaining harmony.","Anxiety and stress are frequent companions.  My immediate response is often to retreat and be alone. To cope, I try to distract myself, but also to engage in self-reflection and journaling to process my feelings.  Music helps too.  Sometimes, though, I just need to sleep it off.",y,n,y,n,y
1717,"I've always been drawn to new experiences, even if they make me slightly uncomfortable.  For instance, I impulsively signed up for a public speaking class last semester, even though I'm usually quite shy. While terrifying at first, the experience ultimately proved rewarding – I discovered a surprising talent and a new level of confidence. Afterwards, I felt a deep sense of accomplishment, and it opened my eyes to new possibilities.","I’m not always the most organized person; I struggle with procrastination and following through on plans.  For example, when I set a goal to finish a large writing assignment for a class, I frequently found myself overwhelmed and behind schedule. Although I aimed to manage my time well, it didn’t always work as planned. While I find it difficult to remain entirely committed without significant external motivation or pressure, I usually end up completing tasks eventually, albeit sometimes stressed.","Social experiences are a mixed bag for me.  A recent party with close friends left me feeling energized and happy; the easy conversation and laughter were revitalizing. On the other hand, large, unfamiliar social gatherings often leave me drained and needing time to recharge afterwards.  I’ve learned that my energy levels are tied to the intimacy and comfort level of my surroundings and the people I'm with.","I try to be agreeable, but sometimes conflict is unavoidable. Recently, a disagreement with a roommate about cleanliness led to tension. Rather than directly confront the issue, I tried to compromise and find middle ground. While my priority was maintaining a peaceful living situation, I learned that direct communication is often more effective, though it can be challenging.","I tend to experience stress and anxiety frequently, as evidenced by the fact that I wrote this essay while my roommates were noisy and I was having family troubles.  My initial response is often to retreat or avoid the stressful situation, as my response to my father's calls shows. I usually have to remind myself to deal with situations head-on even though it can be emotionally difficult, and try to work through my feelings rather than suppressing them completely.",y,n,y,y,n
1718,"I've always been drawn to the unconventional.  One time, I impulsively signed up for a pottery class, something completely outside my usual comfort zone.  I was motivated by a deep-seated curiosity about the creative process and a desire to challenge myself.  While the experience was initially intimidating, the satisfaction of creating something tangible with my own hands was incredibly rewarding.","I don't really set goals in a conventional way; my life feels more like a series of fleeting impulses and spontaneous decisions.  Time management isn't really my strength; I often find myself caught up in the moment, following my creative whims wherever they lead.  Sustained effort? Not really my style.","Social situations tend to drain me.  I remember one party where I felt completely overwhelmed by the noise and the constant interaction.  The sheer amount of small talk left me exhausted, highlighting my preference for solitary activities and intimate connections rather than large gatherings.","Disagreements are something I tend to avoid.  If I find myself at odds with someone, I usually withdraw or try to subtly steer the conversation away from the point of contention.  Maintaining harmony is more important to me than directly confronting conflict; it's easier to just let things slide.","Stress and anxiety are familiar companions.  When overwhelmed, I often retreat into my own world, losing myself in creative projects or music.  While not exactly a constructive coping mechanism, it's my way of processing difficult emotions and finding solace.",y,n,n,n,y
1719,"I've always been drawn to experiences that challenge my perspective.  One time, I decided to take a rhetoric class, even though I'd always considered myself more of a listener than a speaker.  Initially, I was apprehensive, but the experience was ultimately rewarding, helping me to articulate my own thoughts more effectively.  It made me realize the value of stepping outside my comfort zone.","My goal this year was to adjust to a new, demanding schedule. I used time management techniques like prioritizing tasks and creating a daily plan; running helped me de-stress from my academic responsibilities.  Although late classes initially made this difficult, I stayed committed by consistently working to create a workable schedule and adjusting to it accordingly. The biggest challenge was adapting to a completely new routine after having an established one.","A memorable social experience was a discussion in class about 9/11. While I found the initial shock of the tragedy to be a draining experience, the later conversation and respectful discourse in class, even with disagreements, was energizing and showed me the value of shared understanding and open communication. I prefer structured and thoughtful interactions to large, chaotic groups.","In my rhetoric class, a classmate made a disrespectful comment about the president's actions post-9/11.  While I was initially outraged, I tried to express my disagreement calmly and rationally, emphasizing the importance of considering the historical context and the nation's needs.  My priority was to ensure that my viewpoint was respected and thoughtfully considered, while also making clear how upsetting his statements were.","The major life change of moving and adjusting to a new college schedule made me quite anxious initially. My response was to initially become quite stressed. My coping mechanism is physical exercise and to get my work done; running helped me relieve stress, and focusing on my studies helped me redirect my feelings into something productive. I can also find myself crying more often than usual when feeling emotional stress.",y,y,y,y,n
1720,"I wouldn't say I'm particularly adventurous.  Going to New York City with my family for graduation was probably the closest I've come to trying something drastically different. It was my sister's idea, and while I enjoyed the trip, it wasn't something that pushed me outside my comfort zone in a significant way; it was more of a planned, family event.  It was amazing, though, seeing the city and putting everything into perspective.","My essay writing habits are a clear example of my lack of conscientiousness.  I knew about this assignment for a while but waited until the last minute.  Time management isn't really my strong suit. I tend to just react to immediate pressures, making it hard to plan ahead and create systematic approaches to achieving long-term goals. I’m not entirely without a sense of responsibility, however, as this essay demonstrates; I did eventually get the writing done despite my lack of organization.","I get energized by close interactions with people I know well, like my boyfriend and my family. I was really happy to reconnect with Crystal after all these years!   Spending time with close friends and loved ones feels fulfilling. Larger social events or interactions with strangers tend to drain me; therefore, I tend to prefer more intimate settings.","I generally try to avoid conflict.  The situation with the coffee-washing roommate was handled by me and my roommate figuring it out together. We observed, deduced, and solved the issue collaboratively, prioritizing a peaceful co-existence in our dorm over any confrontational approach.  Direct confrontation isn't my preferred approach, and I value maintaining peaceful relationships.","The September 11th memorial service made me feel quite stressed and anxious. I responded by attending the service and processing it all in my own way. I don't dwell on things that upset me; I try to move on and work through my feelings rather than letting them control me.  This is probably why my adjustment to college has gone better than expected. I let myself experience the sadness and longing for my loved ones, but I haven't let myself get overly bogged down by it.",n,n,y,n,n
1721,"I've always been drawn to new experiences.  Coming to UT was a huge leap—a new city, new people, a whole new academic environment. The sheer diversity and opportunities here excited me, and while there's been a learning curve, I'm incredibly happy with my choice.  It's reinforced my belief in embracing the unknown.","Balancing my classes, social life, and extracurriculars has been a challenge, but I've found that prioritizing tasks and setting realistic daily goals helps.  I use a planner and to-do lists, and I break down larger projects into smaller, manageable steps.  It's rewarding to see progress and achieve my goals, even when setbacks occur.","The first week of college was incredibly energizing; meeting so many new people and being surrounded by a vibrant atmosphere was exhilarating.  However, some days are more draining than others; today was a perfect example. The overwhelming emotions of the 9/11 anniversary left me needing some quiet time to reflect. I've learned to balance my social needs with times of solitude.","I generally try to find common ground with others, even when we disagree.  My approach is to listen actively and try to understand their perspective before stating my own. While I believe in expressing my opinions, maintaining respectful communication is my priority to foster understanding.","The anniversary of 9/11 brought up a lot of sadness and anxiety.  I dealt with it by allowing myself to grieve, speaking to supportive friends and family, and seeking comfort in my faith. The ceremony at the tower was tough to process, but I reminded myself to appreciate the resilience of the human spirit and find ways to cope with the pain.",y,y,y,y,n
1722,"I'm always open to trying new things.  Recently, I went to a classical music concert, something I wouldn't normally do. I was motivated by curiosity – I'd heard this particular band's orchestral arrangement of one of my favorite songs and wanted to experience it. Afterward, I felt surprisingly relaxed and appreciative of a different genre's ability to evoke powerful emotions, just like my usual punk rock.","I’m not the most organized person.  I set goals, but sticking to them is a challenge.  I tend to prioritize things that interest me in the moment, which can lead to procrastination and missed deadlines. My strategies are more about inspiration strikes rather than a structured plan, which is one of the areas I’d like to improve.","I’m definitely an extrovert!  A memorable social experience was a concert where I met one of my favorite bands, AFI.  The energy of the crowd and the connection with the music were incredibly uplifting.  It showed me the importance of sharing experiences and connecting with like-minded people.","I value respect and understanding, even in disagreement.  If someone disagrees with me, I try to listen to their perspective and see where we might find common ground.  My priority is to maintain a respectful dialogue and find a compromise if possible, even if we can't fully agree. I often reflect on how my own actions and beliefs might appear to others and strive for mutual understanding.","I can get anxious, especially when overwhelmed.  If I'm stressed, I might initially withdraw, listening to music to help calm myself. Then I focus on breaking down the problem into smaller, manageable tasks and reaching out to friends for support.  I also acknowledge and accept my anxieties as a part of my feelings and don’t beat myself up for having them.",y,n,y,y,n
1723,"I'm not typically one for radically new experiences. I prefer the familiar and comfortable. However, I did recently get a new computer, which was a bit of a leap of faith since technology isn't my strong suit.  While initially exciting, the quick malfunction proved frustrating.  Ultimately, I find comfort in routine and predictability.","I'm quite organized and driven when it comes to my goals.  Balancing academics, social life, and relationships takes significant planning.  I utilize to-do lists, and prioritize tasks to ensure I meet deadlines. Although I sometimes struggle with maintaining focus, I find satisfaction in achieving my objectives.","I thrive in social situations with close friends, like my chats with Emily and Jenny, these interactions fill me with energy.  However, larger, more casual gatherings can be draining. For instance, the crowded dorm last night left me feeling overwhelmed. My ideal social settings are intimate and meaningful, with people I care about.","I generally prioritize maintaining harmony in my relationships.  Even when disagreements arise, like the current tension between Emily and Jenny, I try to remain neutral and avoid conflict. My focus is on understanding each person's perspective, even if that means not mentioning one to the other.","Stress tends to manifest as sleeplessness and anxiety, like the night before my 8 a.m. class. To manage this, I rely on the support of my friends and prioritize self-care such as getting enough sleep. I actively try to avoid dwelling on negativity.",n,y,y,y,n
1724,"Last semester, I decided to try out Adobe Creative Suite, something a classmate mentioned in class.  I was motivated by the need to access my art history readings more easily since the library reserves weren't cooperating. I'm not very tech-savvy, so it was a bit frustrating at first, but ultimately, I found it helpful and a new skill I am glad I learned.","This semester, I set a goal to keep up with my readings and homework across all my classes. I created a weekly schedule, prioritizing tasks based on deadlines and difficulty. While some weeks are better than others, using a planner and a set study schedule has helped me feel more in control of my time, despite facing unexpected challenges like confusing physics problems.  It's rewarding to feel prepared for classes, but it's also exhausting.","Large social gatherings tend to drain me.  The noise and constant interaction can be overwhelming. I prefer smaller, more intimate settings where I can connect with a few people more deeply. Recently, a quiet dinner with my roommate, Kristen, was really nice and helped me realize I am more of an introvert than I thought.","I often find myself avoiding direct conflict, especially with close friends.  Recently, there was some friction with a friend, and even though I felt a certain discomfort, I attempted to address issues indirectly, focusing on maintaining the friendship as opposed to resolving it fully.  Sometimes, I prioritize keeping peace over directly stating disagreements.","Physics class, particularly, tends to induce significant stress and anxiety. My initial reaction is self-doubt and frustration. I usually manage my emotional response by taking a break, watching a bit of ""Friends,"" and then approaching the material again with a fresh perspective, using online resources and seeking assistance from others when possible.",y,y,n,n,y
1725,"I’ve always been drawn to new experiences, even if they push me outside of my comfort zone.  Going to Hobby Lobby with my friends to get supplies for our sorority's Nothing Books was a fun example. It wasn't something I'd normally do, but the collaborative nature of the project and the prospect of creating something together made it appealing. I felt satisfied afterward knowing we'd contributed to a shared memory.","Balancing school, sorority life, and social activities is my ongoing goal. To stay on track, I prioritize my tasks, using planners and to-do lists. I break down large assignments into smaller, manageable steps, and I often study with friends to keep myself accountable and motivated.  It's definitely challenging to juggle everything, but the sense of accomplishment I feel when I succeed makes it worthwhile.","Rush week was incredibly draining. While I enjoyed the social interactions, the sheer intensity and constant need to be ""on"" was exhausting. The constant events, dressing up, and pressure to make a good impression depleted my energy reserves.  I realized I need breaks and alone time to recharge after a lot of social interaction, even when it's generally enjoyable.","Disagreements are inevitable, especially in a large group like my sorority. I try to approach conflicts calmly and listen to everyone's perspective before expressing my own. I prioritize understanding the other person's viewpoint and finding a solution that works for everyone involved.  Maintaining positive relationships is always my main concern.","Rush week was incredibly stressful. The constant social pressure and uncertain future left me feeling anxious. To cope, I relied on my friends for support and tried to stay focused on my goals. Spending time with my friends and focusing on my upcoming projects calmed my nerves. Having a strong support network helps me manage my anxieties.",y,y,y,y,n
1726,"I'm not typically one for radically new experiences.  My life is pretty structured around my relationships and my studies, and I generally prefer familiarity. However, joining a sorority was a departure for me – stepping outside my comfort zone to find a community. While initially nervous, the experience has been largely positive, though I have had some moments of self-doubt.","Getting into and succeeding at UT was a huge goal, requiring significant time management and effort.  I prioritized my studies, even seeking help at the university learning center when I struggled with pre-calculus.  I’m dedicated to staying organized and on top of my assignments, though test anxiety continues to be a challenge.  The reward is knowing I'm working towards my future.","Seeing my boyfriend play his first college football game was incredibly energizing. The excitement of the event, combined with being surrounded by other enthusiastic fans, boosted my spirits.  It really reinforced how much I value spending time with him and being part of a lively, supportive group.","The disagreement with my pre-calculus teacher was challenging. My priority was to communicate my concerns constructively, aiming for understanding.  While my email might have been a bit direct, I was frustrated with the lack of support in the class. I wanted him to understand the issues students faced, not just dismiss them.","Sorority rush and the pressure of academics definitely trigger my anxiety. My initial reaction is self-doubt and worry.  To cope, I lean on my faith, spend time with my family and boyfriend, and actively seek solutions like going to the learning center.  I'm learning to manage these feelings through proactive steps and seeking support when needed.",n,y,y,y,y
1727,"I recently decided to try stand-up comedy, something completely outside my comfort zone.  I was motivated by a desire to challenge myself creatively and overcome my fear of public speaking. Afterward, I felt a mixture of exhilaration and relief, even though the performance itself was pretty rough.  It was a really valuable experience in terms of pushing my boundaries.","Getting my master's degree was a huge goal that demanded consistent effort. I managed my time using a planner and setting realistic daily targets; celebrating smaller milestones helped keep me motivated. I found the process challenging, mostly because of the sheer volume of work, but rewarding because I felt a great sense of accomplishment once I graduated.","A memorable social experience was a large party with a lot of my friends. The energy and laughter were infectious, leaving me feeling very energized and happy afterward.  I thrive in situations with high social stimulation and positive interaction; conversely, small, intimate gatherings often leave me feeling a little drained.","There was a time I disagreed with a colleague about an assignment we were working on.  Instead of confrontation, I tried to understand their perspective, focusing on finding common ground. We ultimately came to a compromise that incorporated elements of both our ideas; valuing collaboration over personal preference felt important in this case.","Teaching can be incredibly stressful; feeling unprepared for a class tends to make me anxious.  Initially, I might panic, but then I try to focus on deep breaths and remind myself that it is okay to not know everything. I usually end up preparing more thoroughly for the next class.",y,y,y,n,y
1728,"I’ve always been drawn to new experiences.  Moving to this country three years ago was a huge leap—a completely new culture, language, and environment.  While initially exciting,  I'm starting to question if it's lived up to my expectations.  The novelty has worn off, and that's contributing to my current feelings of stagnation.","I've always been ambitious, setting high goals for myself academically and professionally.  However,  I haven't been very effective at managing my time and energy in the past few years. My attempts at structured planning have failed, and I struggle with procrastination. I feel I should be achieving more, which only increases my anxiety and sense of worthlessness.","I used to thrive in social situations; I was always the energetic, outgoing one.  Lately though, even social interactions that I used to enjoy leave me feeling drained.  The energy I used to put into socializing feels wasted now,  further contributing to my sense of being unproductive and unfulfilled. My current isolation only worsens the problem.","Disagreements are difficult for me.  I often avoid direct conflict. I tend to internalize my frustrations instead of expressing them openly, which probably isn't the healthiest approach. This is part of my struggle; I can't vocalize my dissatisfaction with my current situation.",The last couple of years have been incredibly difficult emotionally.  My anxieties manifest in intrusive thoughts that I find disturbing and upsetting—fears about the well-being of loved ones.  The fact that I can't control these thoughts adds to my feelings of helplessness and contributes significantly to my current low mood.,y,n,y,n,y
1729,"I haven't really tried anything drastically new lately, though I've always wanted to learn Latin.  The motivation is purely academic interest—reading and writing it, I presume—but the actual doing of it, well, that's still a work in progress.  I'm hoping I'll find it fulfilling, but I also get frustrated quickly if things don't come easily.","I'm pretty organized, at least in my own head.  My chemistry homework is a perfect example; I know I *should* do it, and that it's a priority. My strategy is often just to start, even though I get bogged down easily. The reward is that I get stuff done, although the challenge is always the initial inertia and procrastination. I feel pretty good about my ability to get stuff done eventually, I'm just not always efficient.","I definitely prefer smaller groups or one-on-one interactions.  The stream-of-consciousness exercise was draining because I overthink everything, and my internal monologues are a lot!  That kind of self-reflection makes me feel a bit overwhelmed and I value quiet alone time. I don’t feel energized in large, loud crowds.","I generally try to avoid conflict.  If I disagree with someone, I often just keep quiet instead of directly engaging them. My priority is maintaining harmony, even if it means suppressing my own opinions or perspectives. My feelings often get ignored, which is a bad habit that I would like to break.","I get stressed easily, especially if things don't go as planned. My initial response is probably to ruminate on what went wrong. After the upset though, I usually try to manage my emotions by distracting myself (music!) or focusing on something else I need to do. Sometimes I find I need to vent to a friend; Christina is great at that.",n,y,n,y,n
1730,"I love exploring new things, especially art.  Matisse’s artwork really captivates me, and I’m excited to learn more about him in art history.  I also enjoy finding new music; I'm looking for something energetic right now to contrast with the mellow sounds I usually listen to.  Discovering new creative expressions is a big part of my life.","I'm really focused on rowing tryouts right now.  I'm managing my time by studying hard the night before tests, even if it means sacrificing sleep.  I'm also trying to help Kate stay motivated, pushing her in practice to help us both improve. It is challenging to balance academics with such rigorous training, but the reward of doing my best is worth the hard work.","Honestly, large social gatherings drain me.  The constant interaction and noise can be overwhelming.  I much prefer smaller, intimate gatherings with close friends like Emma.  I find energy in one-on-one time with those I care about, rather than large social events.  This makes me appreciate quiet time to recharge.","I sometimes disagree with Simon, and it can be frustrating.  I try to avoid overt conflict; I prefer to simply not dwell on it and let things run their course. My priority is maintaining peace, even if it means sacrificing direct confrontation. I don’t like to show frustration, even if I feel it.","Being sore from rowing is really stressful, and makes me feel overwhelmed.  My initial reaction is to just rest and eat.  That and focusing on the upcoming weekend helps me manage my anxieties.  Trying to look forward to relaxing helps me approach things more constructively.",y,y,n,y,n
1731,"I don't really seek out new experiences; I'm pretty content with my routine.  I suppose the closest I came to trying something new recently was eating a kolache—a type of pastry I hadn't tried before. It was okay, I guess.  It wasn't something that made me want to explore different foods or anything.",I struggle with setting and achieving long-term goals. My time management skills are... lacking.  I often find myself distracted and putting things off until the last minute.  I'm usually more concerned with immediate things like hunger or what my sister is doing than some distant goal.,Social situations generally leave me feeling drained. I prefer smaller groups or one-on-one interactions to big parties.  The essay itself reflects that; I am more focused on my immediate concerns and inner thoughts than on socializing. The thought of a large social gathering fills me with anxiety.,"Disagreements are uncomfortable. I tend to avoid confrontation and try to find a quick solution, even if it means compromising my own needs.  I value peace and quiet, and would rather avoid any arguments.","I get stressed and anxious easily.  The essay reflects this— my mind jumps from one thought to another, often expressing worry about family members, academics, and daily inconveniences. I tend to worry about things that may not necessarily happen and it’s not always easy to manage.",y,n,n,n,n
